time_sec,E_budget,best_distance
0.0007974859327077866,1,13740.242070892535
0.0015622824430465698,2,13277.505150532128
0.0038347942754626274,5,11601.249456376667
0.05203805956989527,69,10961.094142934284
0.11979411635547876,159,10456.974616700743
0.27657584473490715,362,10233.578303476495
0.3394121350720525,440,9996.340613057733
0.35821604169905186,465,9583.385309570333
0.5573691595345736,725,9556.803239312436
0.5790172293782234,754,9528.653482469752
0.5805156044661999,756,9364.012718193255
0.6790883215144277,882,9254.777301585455
0.6985586322844028,908,9227.732961851292
0.7060418361797929,918,9072.574724446857
0.7270051250234246,946,9066.731816316164
0.7723352089524269,1001,8830.801989124571
0.8585486188530922,1116,8719.327051481338
0.8944119438529015,1164,8575.008835321856
1.1136813275516033,1445,8260.34188961103
1.202118675224483,1563,8241.235369558373
2.285026289522648,2968,8159.719730566048
2.9312727535143495,3803,7979.444992152838
3.687804041430354,4791,7967.745639322586
6.134319694712758,7833,7945.500938764756
8.466195632703602,10685,7866.737830053331
21.569878635928035,26710,7681.749965600124
347.7264159610495,424944,7677.123157480031
363.7373035121709,444511,7549.289019371725
