time_sec,E_budget,best_distance
0.0,250,2202.291020519564
0.013944665901362896,500,2152.31186109174
0.02785762958228588,750,2067.9407033673215
0.04051879234611988,1000,1976.8413879909276
0.05383556615561247,1250,1942.738594830061
0.06766974832862616,1500,1857.292198433789
0.08170623797923326,1750,1824.5310589082928
0.09536169562488794,2000,1732.5401243557378
0.12206466868519783,2500,1721.7409639147795
0.1358426185324788,2750,1683.7174861554604
0.1490738233551383,3000,1609.2564877689956
0.17496457416564226,3500,1567.3000866706973
0.18814490642398596,3750,1535.865753465351
0.20163154881447554,4000,1475.0613909522046
0.2153987605124712,4250,1378.3672287338982
0.2685958193615079,5250,1331.1280357238438
0.28138835076242685,5500,1313.7035374803352
0.3078303299844265,6000,1303.4537376681567
0.40267906431108713,7750,1292.9763054972148
0.416514253243804,8000,1285.4743892062227
0.43045496474951506,8250,1270.6987692327468
0.4713765438646078,9000,1242.0701381116878
0.4853152669966221,9250,1226.3324219497777
0.4988252045586705,9500,1217.8708196366765
0.5255919704213738,10000,1203.7248053803542
0.5392431579530239,10250,1198.3615571957055
0.565952586941421,10750,1194.457023048221
0.5792872589081526,11000,1187.0034714156166
0.5926563628017902,11250,1157.2913609295329
0.6338862357661128,12000,1126.9997085543869
0.6747211646288633,12750,1118.3397411624262
0.701629457063973,13250,1109.9634974357957
0.7148411991074681,13500,1099.8268649131346
0.7947796666994691,15000,1098.4244113120315
0.8886066423729062,16750,1090.9016946942538
0.916417570784688,17250,1090.561259904387
0.9435884058475494,17750,1080.947027195768
1.0249473564326763,19250,1076.843840410452
1.0390579458326101,19500,1054.0070378927835
1.0940285613760352,20500,1041.4064302367058
1.188281025737524,22250,1034.626408255017
1.2552308589220047,23500,1018.4272906864616
1.2955011297017336,24250,1014.5999538656434
1.3758341185748577,25750,1010.1933129087779
1.4033477418124676,26250,1009.4095654086924
1.4569401303306222,27250,1008.5102458840164
1.538044928573072,28750,993.2773603011118
1.5650632493197918,29250,984.3104460329961
1.6190915424376726,30250,977.9319344505063
1.701632147654891,31750,977.9006456603477
1.7828208142891526,33250,973.3430469028701
1.8366117309778929,34250,967.8277103993286
1.863765174522996,34750,958.7318203769928
1.8904437655583024,35250,957.6057149635408
1.9040643759071827,35500,946.844699237786
1.9579148283228278,36500,932.0216806946373
1.9715945487841964,36750,928.0851092538741
2.1878035608679056,40750,912.9016925809999
2.254780142568052,42000,903.540201878695
2.309936157427728,43000,888.8867312413671
2.377060073427856,44250,876.3048547710777
2.647333518601954,49250,872.6565163406844
2.6745196999982,49750,867.5587253515192
2.741441110149026,51000,867.5281280857105
2.7954699574038386,52000,864.7752342106949
2.849278583191335,53000,858.1317541913295
3.1165210846811533,58000,856.5711381749757
3.1570782363414764,58750,846.4523189912293
3.2112693302333355,59750,840.3408952571925
3.2521581212058663,60500,840.1817475604381
3.3057996705174446,61500,832.6152897880522
3.319370161741972,61750,832.4561420912978
3.3878972558304667,63000,819.7833906987838
3.4681659704074264,64500,818.5203021824798
3.591170681640506,66750,818.5173964273813
3.7133629452437162,69000,815.8330051810619
3.766486944630742,70000,812.4603062208727
3.8873772732913494,72250,810.3237977818409
3.914218449033797,72750,807.7111966282913
3.9269231474027038,73000,801.6627268020936
3.940416562370956,73250,792.0320022359189
3.9940749034285545,74250,785.9835324097212
4.00692545901984,74500,778.9218722095018
4.060034505091608,75500,776.1691195433789
4.139990578405559,77000,769.4625132597072
4.153162815608084,77250,763.4140434335095
4.2736866027116776,79500,757.9893332902918
