time_sec,E_budget,best_distance
0.0,250,129159.16853314065
0.007222732529044151,500,126364.99836081972
0.014398460276424885,750,119366.64152091088
0.021451418288052082,1000,114586.21377093106
0.02856430970132351,1250,108190.0671956775
0.0354886744171381,1500,106708.56576644447
0.04245165456086397,1750,103956.03997749882
0.04944385960698128,2000,97373.59620862093
0.056346011348068714,2250,94376.05412717906
0.07046771328896284,2750,92360.202009493
0.07758118584752083,3000,87629.5968296984
0.08437383268028498,3250,84018.98420098223
0.09847900178283453,3750,80351.9944447561
0.10537949949502945,4000,78835.1449621239
0.11925867479294538,4500,75488.84914533007
0.12619890552014112,4750,73110.42415409224
0.13310028705745935,5000,72991.1752498538
0.13998032547533512,5250,68851.82084334956
0.16083788126707077,6000,68543.8119213818
0.17484612483531237,6500,67671.43742212116
0.18165992572903633,6750,66418.25160034605
0.1887283343821764,7000,65412.89408927732
0.1955752419307828,7250,65275.36708300704
0.20248763915151358,7500,64267.35811270135
0.21614015940576792,8000,63456.764655280764
0.2229623794555664,8250,62866.662670058075
0.23005813639611006,8500,61043.908508243294
0.2574849147349596,9500,59130.58499035861
0.2646121708676219,9750,58639.43911905119
0.2717436132952571,10000,57735.85273370599
0.2786644296720624,10250,57152.38511951222
0.29283174593001604,10750,56534.02208578256
0.29998894315212965,11000,56036.027122302745
0.31409544311463833,11500,55084.45609390499
0.32112287636846304,11750,54823.63242437873
0.3280532769858837,12000,54242.18822698149
0.33508531749248505,12250,54007.526279734404
0.34933347441256046,12750,52886.85879272294
0.356409914791584,13000,52699.671470027526
0.3634111909195781,13250,52048.59029853427
0.37756870687007904,13750,51331.89197617459
0.38447640277445316,14000,51112.05426012985
0.41495239548385143,15000,50220.57772452322
0.43553334660828114,15750,49878.07451108674
0.4424083139747381,16000,48171.15694183772
0.46365134604275227,16750,48084.591775856614
0.47078884579241276,17000,48039.405720470604
0.48474389128386974,17500,46093.90334796634
0.5201917421072721,18750,45841.973994460284
0.5405707778409123,19500,45070.301822508554
0.5614581992849708,20250,44977.48205005024
0.6031927550211549,21750,44367.65427454955
0.658615835942328,23750,44094.3173999081
0.9092751080170274,32750,44053.630865567415
0.9369099047034979,33750,43721.43809321046
0.9857533471658826,35500,42154.84582238948
1.0619090422987938,38250,41801.496997484355
1.131482849828899,40750,41659.698886102815
1.166619905270636,42000,41507.041688436504
1.3971405904740095,50250,41238.46881328615
1.6051968401297927,57750,40854.934053567515
1.7661332366988063,63500,40665.01920898979
1.7866511335596442,64250,40521.43876365003
1.7934201778844,64500,39554.02788754168
1.8897256907075644,68000,39436.67280688408
1.903450776822865,68500,39434.21039585296
2.133295986801386,76750,38466.389601941744
2.2035325802862644,79250,37655.312754097504
2.2518936414271593,81000,36769.61386275155
2.2726245056837797,81750,36633.4719007874
2.3354475870728493,84000,36532.27411186072
2.3490491257980466,84500,36443.37220312214
2.3625793177634478,85000,36054.06633228952
2.3831805177032948,85750,35863.96663462427
2.5849074870347977,93000,35863.96663462425
4.619947750121355,166000,35326.4883084701
4.70994867850095,169250,35187.620322821305
4.911932744085789,176500,34919.04744767096
7.452098093926907,267250,34808.61544453821
14.402899827808142,516750,34681.662585554215
18.271119128912687,656000,34443.35696138675
