time_sec,E_budget,best_distance
0.000683419406414032,1,57985.66238277259
0.001980324275791645,3,53125.10696238329
0.010346750728785992,16,52959.718778232476
0.017395594157278538,27,47974.59322151037
0.15341885015368462,234,46886.373781784954
0.20877258572727442,321,46844.81433950629
0.2895224215462804,441,45177.32890907158
0.3182567832991481,486,44599.17316066018
0.48063064832240343,735,44432.22670865649
0.5425270767882466,826,44327.95907719381
0.5559488199651241,847,42730.80868866857
0.6165937026962638,942,38713.63796398918
1.4098362447693944,2148,37820.38898560901
1.9842596855014563,3017,37165.771150025634
3.6669054217636585,5484,35857.663029235846
25.748812340199947,36978,35779.54074317837
71.3966489424929,102028,35144.60990426268
101.776755255647,145432,35129.36739732913
291.63080406934023,416543,34845.63596496384
