time_sec,E_budget,best_distance
0.0,300,31415.64551903577
0.16134362574666739,600,30832.83958100331
0.3134739948436618,900,30264.821776416666
0.47339979000389576,1200,29624.505071997137
0.6304810307919979,1500,29268.87656790572
0.7763366550207138,1800,28799.967952041432
0.9287068927660584,2100,28045.535353892617
1.0898273056373,2400,27943.59868999244
1.2456349227577448,2700,27544.137233071728
1.4024207787588239,3000,27286.37644821884
1.5539099173620343,3300,26846.711295851146
1.7091124383732677,3600,26499.696363365914
1.864069296978414,3900,26380.830455914787
2.0078134341165423,4200,26138.92862273924
2.1616223491728306,4500,25519.204841390732
2.3140140986070037,4800,25023.950739423628
2.4655373794957995,5100,24927.04097892112
2.626536326482892,5400,24583.63688542553
2.7889502057805657,5700,24520.25096575822
2.944245284423232,6000,24015.867868467496
3.098094373010099,6300,23911.87465357396
3.2524146251380444,6600,23606.168342032663
3.5686626033857465,7200,23353.431667251956
3.719811880029738,7500,23051.44782291604
3.877657369710505,7800,22761.421905584903
4.0484635177999735,8100,22348.662621064217
4.205655998550355,8400,22072.576887354444
4.357357350178063,8700,21961.972119574115
4.510714226402342,9000,21816.89755979766
4.65591022092849,9300,21587.902949785715
4.810606894083321,9600,21360.33816468871
4.96461930219084,9900,21311.287056931083
5.118913233280182,10200,20996.10410477433
5.273490950465202,10500,20836.77255252596
5.425080771557987,10800,20807.130474409223
5.5777732944116,11100,20523.612572272905
5.8843898586928844,11700,20317.83844544976
6.041156719438732,12000,19949.828613889247
6.191666394472122,12300,19807.9260417451
6.352008802816272,12600,19783.699943903135
6.511312584392726,12900,19642.980680369492
6.665935984812677,13200,19391.62605998567
6.827108255587518,13500,19203.790496595455
6.990764481946826,13800,19080.34739291785
7.29865543730557,14400,18788.23326177712
7.609504767693579,15000,18615.61734741251
7.906496761366725,15600,18475.713761265764
8.215203929692507,16200,18357.19824795041
8.364497605711222,16500,18314.975132696243
8.518983386456966,16800,18038.53472569793
8.678736070170999,17100,17950.182390403683
8.838048770092428,17400,17879.781644574916
8.994110057130456,17700,17839.782917922206
9.150222939439118,18000,17690.917789975392
9.29736920259893,18300,17597.975347351843
9.444591358304024,18600,17413.713819734767
9.595378506928682,18900,17387.401951052663
9.748014025390148,19200,17276.298895229404
9.901940539479256,19500,17275.728450553608
10.062803861685097,19800,17102.34095869218
10.215667238458991,20100,17053.600803463003
10.365619123913348,20400,16889.289576526182
10.529708633199334,20700,16694.936176026906
10.683011188171804,21000,16567.049393019017
10.990266567096114,21600,16526.484275091487
11.145204561762512,21900,16409.06214774522
11.618650691583753,22800,16250.922064747403
12.090595661662519,23700,15961.36967523601
12.2396798459813,24000,15726.635977533058
12.556149350479245,24600,15622.240411478102
12.706945661455393,24900,15621.46740592097
12.86597287748009,25200,15606.570299057867
13.028031424619257,25500,15561.612108942623
13.188601485453546,25800,15444.496280336056
13.34779871813953,26100,15328.814173436758
13.497946077026427,26400,15312.586614980262
13.655064308084548,26700,15218.226074621476
13.965373947285116,27300,15148.541034425754
14.127278393134475,27600,14937.76242084459
14.279295265674591,27900,14912.833968951492
14.434732392430305,28200,14894.773338386938
14.896220796741545,29100,14863.894698119397
15.214752731844783,29700,14712.556889269172
15.365767016075552,30000,14709.897805612634
15.522078451700509,30300,14645.377120348008
15.986058862879872,31200,14543.314732662284
16.297930523753166,31800,14463.613407662318
16.451677296310663,32100,14324.957186241634
16.766767168417573,32700,14299.427449875648
16.923111455515027,33000,14282.16218313215
17.214908262714744,33600,14279.140106451381
17.3649971941486,33900,14252.518513761352
17.516168068163097,34200,14136.750842507772
17.671710050664842,34500,14097.652432112465
18.13999122288078,35400,13947.406473348925
18.736831022426486,36600,13698.703961823927
19.674148954451084,38400,13689.260408096457
20.146303043700755,39300,13687.365644620879
22.28719856031239,43500,13640.102168142776
22.899525063112378,44700,13621.292674549375
23.82682359404862,46500,13602.95830600937
24.144499549642205,47100,13577.018199109913
24.454025589860976,47700,13431.036853386051
25.076731203123927,48900,13398.895086991151
25.376244753599167,49500,13164.690796257502
25.684829632751644,50100,13161.945630253436
25.843444879166782,50400,13144.454211341254
26.773538948968053,52200,13129.249500628053
26.924871294759214,52500,13012.000669316036
28.15203030128032,54900,12869.16570889135
29.53782394900918,57600,12824.684854235511
30.01151077169925,58500,12787.192321667093
30.166527676396072,58800,12745.844026026158
30.32775716111064,59100,12721.533030098568
30.48320070654154,59400,12665.953701336774
30.78048464283347,60000,12594.088948715602
31.083855602890253,60600,12593.540402886107
32.14403972495347,62700,12528.212028013815
32.60378525033593,63600,12346.631851481905
34.29960903059691,66900,12284.967407882934
35.05804084055126,68400,12274.700334596608
36.26539788208902,70800,12193.68546181889
37.009461004287004,72300,12192.354471744182
37.163840061053634,72600,12158.469497007261
39.18386783543974,76500,12099.033488830342
39.336362338624895,76800,12092.478568109469
40.68996609840542,79500,12082.225907225795
40.84722316451371,79800,12033.220025304392
42.70483255945146,83400,12020.293840457482
43.320280469954014,84600,12013.132350185024
43.47244248073548,84900,12000.27607611478
44.09672523569316,86100,11993.609337369075
45.177061137743294,88200,11960.677016427078
45.79385084565729,89400,11917.782653009288
45.95134216547012,89700,11901.999043105769
46.105547913350165,90000,11844.529687374676
46.888987427577376,91500,11797.817201064268
47.04434620309621,91800,11765.031911877704
47.19370209984481,92100,11749.964940950791
47.512418129481375,92700,11698.996410542994
48.89259821269661,95400,11641.014844870842
49.825753706507385,97200,11609.567838504896
50.59277866408229,98700,11598.672324560088
51.04845255240798,99600,11535.304302961564
52.140731224790215,101700,11514.44943530769
52.5940696131438,102600,11514.081056289328
53.96086023375392,105300,11474.577998578328
55.03074037190527,107400,11435.392414850501
55.33954502362758,108000,11418.447493070254
56.104603288695216,109500,11364.769732050487
56.57417168375105,110400,11344.887481056578
57.50408122967929,112200,11343.872429914283
57.81057247892022,112800,11304.79116506581
59.49014635570347,116100,11293.796841377343
59.64247134886682,116400,11279.951052063472
59.796418437734246,116700,11211.338513739369
61.19512402545661,119400,11178.122945136047
62.096190373413265,121200,11116.98291176888
62.25813799817115,121500,11081.785997440636
62.71517464146018,122400,11047.575848139284
62.86344261560589,122700,11042.175675395187
63.16977246012539,123300,11036.861451221466
63.33130530361086,123600,10973.317070787678
64.70773889869452,126300,10970.454876667882
65.0019095307216,126900,10926.77054573764
66.08150997944176,129000,10916.306283983633
66.55020071100444,129900,10911.06004845671
67.30963925737888,131400,10883.704625750495
67.93003919534385,132600,10873.63278789579
68.23974170256406,133200,10871.159400386328
68.70064267888665,134100,10864.968174739392
68.85746966581792,134400,10811.526939734797
69.31060159858316,135300,10808.365923101468
71.30643303319812,139200,10755.871330187572
71.44985787384212,139500,10658.700385972643
73.45387946534902,143400,10652.550911868933
73.6090421481058,143700,10649.166271036855
74.21929357014596,144900,10638.309350689542
75.2992371795699,147000,10631.189741670536
76.22347029391676,148800,10595.319395096176
76.52425797469914,149400,10551.345368646222
78.04587538074702,152400,10549.243940977854
78.35027727670968,153000,10515.578029926792
79.41234033647925,155100,10507.829015082005
79.56668965239078,155400,10465.948491879195
81.2554432367906,158700,10422.410859098612
81.40806500986218,159000,10414.806805782193
81.72098072152585,159600,10349.517944271147
82.02443862520158,160200,10327.263611714663
82.1755902459845,160500,10315.113698512047
82.3263717321679,160800,10306.469965543798
82.63969903439283,161400,10280.007640858335
83.85294942278415,163800,10220.738302235624
86.7606599451974,169500,10201.8260258805
87.85713138338178,171600,10161.948896891276
92.01463285461068,179700,10158.349590975504
94.96861720271409,185400,10157.564656913823
95.72726902831346,186900,10155.107570598902
101.06158722192049,197400,10152.92427669771
108.63528564013541,212100,10148.108795875514
109.40479808207601,213600,10129.312970736208
110.78681706264615,216300,10111.674860245277
113.08148370776325,220800,10098.032951035364
113.84632279910147,222300,10092.142998134479
114.611199173145,223800,10082.146898661927
115.66474760510027,225900,10075.877323779223
115.8193525634706,226200,10028.29499030355
119.19501204136759,232800,10018.21759744811
119.80563178379089,234000,9992.77690631821
122.90939854737371,240000,9953.831478130998
125.23030604980886,244500,9900.987067927284
128.91204572934657,251700,9900.775219248724
130.29808100312948,254400,9899.528095961343
131.9849050156772,257700,9879.907635699767
133.0627934206277,259800,9868.95176931605
135.2082225419581,264000,9838.369435092276
135.67354977875948,264900,9834.627355860694
137.0579602373764,267600,9770.548244334013
139.0337568698451,271500,9757.222096048508
139.64155013673007,272700,9725.503373895166
139.7957283584401,273000,9711.929103042306
140.85730977728963,275100,9702.085154012015
143.12521897256374,279600,9694.05600982076
143.73992452584207,280800,9684.160793538213
144.04652012884617,281400,9657.808219065202
147.8791701728478,288900,9627.328962153275
148.94714189507067,291000,9616.864700399272
149.87570772413164,292800,9592.148507768932
152.6395761705935,298200,9572.480993927067
154.78270654566586,302400,9532.997496918912
156.16544570494443,305100,9494.382491664575
160.4772171601653,313500,9489.699698588205
161.54645655769855,315600,9458.42287041561
163.70587126445025,319800,9454.252752162245
164.61923065129668,321600,9433.207670783384
165.22396472562104,322800,9431.237315089056
168.00052201841027,328200,9376.801747552845
171.05724383052438,334200,9345.833268555716
175.23306396976113,342300,9341.192934547114
176.48072934430093,344700,9334.166724082776
176.79086036141962,345300,9295.66565698863
176.94971237052232,345600,9262.597060807553
177.8553878767416,347400,9256.101044096467
178.00754163227975,347700,9224.747134624366
183.40831930562854,358200,9140.739624819369
184.93746466189623,361200,9095.81681621279
185.24127618968487,361800,9088.385358707714
185.39317729137838,362100,9071.757731611913
185.5544762024656,362400,9065.795627022975
186.0130927460268,363300,9058.806209849927
187.08930929657072,365400,9032.852132617749
190.8008361561224,372600,8991.90861395182
192.97441433835775,376800,8989.579750457777
194.02619834337384,378900,8984.89345895676
197.8535587247461,386400,8975.555264212357
198.01070966292173,386700,8970.166539389804
198.62233835551888,387900,8947.406311216415
198.9292160794139,388500,8931.507244198421
201.5180725650862,393600,8885.846141004025
202.2990328129381,395100,8884.54961713163
203.3860980765894,397200,8867.303663438259
205.71621753275394,401700,8826.641563195873
206.18320489954203,402600,8813.491892553846
206.78562979958951,403800,8806.866288329318
208.18513229396194,406500,8800.981116235222
208.50030066631734,407100,8780.260158175932
215.53845741599798,420900,8776.894074602289
217.23824990168214,424200,8767.058486131076
217.69563701283187,425100,8748.016891184763
218.4400675361976,426600,8729.64514373479
218.74914738629013,427200,8694.450549271396
219.05715473555028,427800,8671.536030043477
221.33226347062737,432300,8664.976958230418
225.47526238579303,440400,8637.34701232604
225.63043925072998,440700,8637.313888156725
227.00325800012797,443400,8595.81851086324
230.51745622977614,450300,8542.307147730502
231.60780821274966,452400,8528.978119430536
231.7619115365669,452700,8505.341886835886
233.13244257308543,455400,8472.412671864733
235.13661535736173,459300,8460.919219217809
235.28566959034652,459600,8444.510385467147
236.03632027376443,461100,8441.880839630112
240.45006911549717,469800,8418.24941693401
245.04557816497982,478800,8407.948629306973
245.9699983568862,480600,8405.07218131581
246.57655517291278,481800,8398.270998625467
251.31948480382562,491100,8382.861321164117
255.64212655555457,499500,8380.972777344117
258.0830787839368,504300,8354.660963161597
262.9911631308496,513900,8354.23959118552
264.52705481648445,516900,8343.787902778826
265.14048756845295,518100,8333.71192936991
266.6719926632941,521100,8328.5092421222
268.35656500887126,524400,8313.26547579044
268.66100521944463,525000,8313.158610815746
268.8164252350107,525300,8301.754134902401
269.28594578336924,526200,8266.46222253557
269.58962265681475,526800,8255.79592345908
269.74871209077537,527100,8218.221487762929
270.3591382019222,528300,8204.236974980568
271.30070548597723,530100,8190.615611221275
271.92031349707395,531300,8165.510078836128
273.77273260615766,534900,8162.498601970937
274.55432452633977,536400,8144.606458128078
277.621903847903,542400,8131.76621250882
278.6877819048241,544500,8119.142367201638
281.48381447792053,549900,8042.587742009194
282.72685873601586,552300,8039.896065506759
282.8734406614676,552600,8034.294327865678
284.8487386191264,556500,8025.07913516743
285.4753917939961,557700,7996.907411749934
287.79493925720453,562200,7996.612024794403
290.43948557041585,567300,7984.4634741550835
291.03073752485216,568500,7958.401728676648
292.71948227938265,571800,7945.325402636736
295.4758903020993,577200,7937.325402636736
297.1607511341572,580500,7897.508506685801
297.76173594314605,581700,7892.269843701594
302.7474103793502,591300,7880.291861347115
303.35603361204267,592500,7878.700600022849
305.0689156409353,595800,7836.835627149955
310.13015255052596,605700,7829.1271861650885
314.4486253624782,614100,7795.418541091515
315.38735712040216,615900,7788.061445307124
316.79406766593456,618600,7763.406896578325
317.2588573480025,619500,7756.518228601536
317.5624688575044,620100,7746.556362237902
320.3188596526161,625500,7694.738672199229
324.1577175660059,633000,7693.257116026572
325.08785853814334,634800,7677.956404268102
338.8008243404329,661500,7630.1269347144325
344.3646646393463,672300,7621.010229672062
346.0862633623183,675600,7571.222560997175
351.0753279849887,685200,7569.076353345128
351.82517115585506,686700,7520.143600444918
358.27598511520773,699300,7505.967585463649
364.884180909954,712200,7493.574479039714
365.3523789048195,713100,7467.807681385068
366.4210866987705,715200,7465.3854762832125
369.1797978496179,720600,7459.534131835927
370.1038241162896,722400,7449.515532149571
371.60874982271343,725400,7433.031067010639
373.44368575606495,729000,7431.896959846937
379.5534094804898,741000,7429.6894443230985
380.3237677067518,742500,7427.005269613893
380.474817504175,742800,7426.562919674351
381.86742071341723,745500,7421.6894443230985
383.873290986754,749400,7418.502679221753
387.1061817649752,755700,7361.018564549214
387.5660665454343,756600,7359.754001825321
388.01925631053746,757500,7348.262432539886
390.182046960108,761700,7328.672835914358
391.8640168001875,765000,7311.371149162008
392.4909860435873,766200,7270.212169968638
392.6434720410034,766500,7269.532609477595
398.549679688178,777900,7255.616725378566
399.78370160609484,780300,7252.316735779302
400.2534756185487,781200,7242.458022794735
401.01476267632097,782700,7236.23270584586
401.47534997109324,783600,7210.344162025863
403.3246633801609,787200,7199.030453526878
403.4798896498978,787500,7194.211485839683
405.0363649390638,790500,7168.322942019684
405.3553411299363,791100,7165.642242090944
407.22507584095,794700,7147.019983355469
408.30164156109095,796800,7117.45890539922
414.3037479268387,808500,7102.29687606394
416.4441060842946,812700,7088.287524071628
423.68109529837966,826800,7084.864787293684
429.7288352018222,838500,7079.8201520901
430.4947727313265,840000,7076.501885068368
435.07975258212537,849000,7076.465117252103
443.34742607176304,865200,7053.128922721264
448.7824338953942,875700,7049.63974959159
455.2559370463714,888300,7030.561324070715
456.654985900037,891000,7028.278507607509
461.61493929103017,900600,7017.813181485514
468.738150796853,914400,7015.977435191111
469.5190006028861,915900,7013.72711244177
471.374798652716,919500,7009.905677094527
473.8338816659525,924300,6994.063795797224
474.74456381238997,926100,6980.311763438242
475.9536927929148,928500,6953.533147092095
476.84000372327864,930300,6943.299340201306
478.81995598133653,934200,6925.171742855276
482.38021138496697,941100,6914.251000709788
486.5077192746103,949200,6905.110898131138
489.3894251761958,954900,6900.64462807861
491.54691041540354,959100,6893.382106220002
505.25787509791553,986100,6892.818165429776
513.0439489409328,1001400,6886.698309085211
517.2067712424323,1009500,6875.504107864087
529.5429896460846,1033500,6837.058087329396
532.0487768724561,1038300,6800.137146491724
532.979140587151,1040100,6780.338129921761
534.2093012332916,1042500,6763.046439863691
538.4904051721096,1050900,6758.138528011149
541.8688558451831,1057500,6736.411629584002
542.9643813604489,1059600,6725.256039787714
548.5697436779737,1070400,6724.837743628083
552.1890717567876,1077600,6706.9981516754715
562.0250936858356,1096800,6697.665247548747
563.7408260758966,1100100,6695.143695158505
565.7428355365992,1104000,6687.143695158505
583.7203199919313,1139100,6671.1436951585065
584.1903424011543,1140000,6649.9903967403825
589.5239888094366,1150500,6643.240805529995
599.6156914522871,1170300,6638.158760403422
601.7481390396133,1174500,6623.583925082408
609.3480462394655,1189200,6620.285021305295
611.3489053836092,1193100,6619.569337074753
