time_sec,E_budget,best_distance
0.0,80,1623.8674215933822
0.001021520234644413,160,1445.4669201682934
0.001988587900996208,240,1423.6011764003827
0.0029625222086906433,320,1317.6047087097884
0.003912022337317467,400,1228.602476618177
0.004859828390181065,480,1014.731814121906
0.006767786107957363,640,946.734311592828
0.009646209888160229,880,926.3610924528932
0.011594438925385475,1040,888.3145540494885
0.014485220424830914,1280,871.0817832793975
0.021132144145667553,1840,819.5474068384342
0.026813381351530552,2320,795.6566272157621
0.02973322756588459,2560,774.4201994389427
0.04303888417780399,3680,755.6876416472937
0.07521999347954988,6400,752.762994080242
0.10844832845032215,9200,736.038390772436
0.11420788057148457,9680,710.5419594776419
