time_sec,E_budget,best_distance
0.0,1,881.9850666842053
0.015943991020321846,3135,850.1156312997454
0.01612721011042595,3169,840.0809900401877
0.020158501341938972,3943,837.2058910615914
0.020189211703836918,3949,827.7206435209403
0.020231368951499462,3957,815.9733599085783
0.020817888900637627,4069,813.3078835115099
0.02186109870672226,4272,811.3268999325633
0.021951920352876186,4290,794.2262632500714
0.021957135759294033,4291,759.0927885074431
0.02222408913075924,4342,738.1992803206157
0.03130078688263893,6119,715.9049038005325
0.03440079838037491,6725,715.3687838756078
0.037720211781561375,7372,712.4441363085562
0.037757109850645065,7379,710.5419594776419
