time_sec,E_budget,best_distance
0.0,1,2194.87688449813
5.120597779750824e-05,7,2193.8629800363015
8.557736873626709e-05,11,2163.7856052699763
9.322166442871094e-05,12,2101.0977184624394
0.00013142451643943787,19,1953.8495674537833
0.0001368410885334015,20,1912.1576539214118
0.0001567276194691658,24,1839.4800468858998
0.00016634538769721985,26,1728.182728719479
0.000181698240339756,29,1726.2083833822046
0.000388437882065773,70,1701.6951096720832
0.002050589770078659,422,1693.105418952976
0.0024673519656062126,508,1644.712628417931
0.002472011372447014,509,1622.0064183356976
0.004492661915719509,939,1611.7800507389318
0.00488792359828949,1020,1608.9925924423756
0.004903451539576054,1023,1597.4073959479715
0.005182933062314987,1082,1586.3798003186519
0.006419511511921883,1341,1583.9054997948763
0.006439547054469585,1345,1520.6070669543012
0.006511642597615719,1360,1480.1478621130238
0.006516896188259125,1361,1360.6655622021794
0.0065993936732411385,1379,1348.8721888870823
0.00664161890745163,1388,1310.7906821019174
0.006646611727774143,1389,1310.660311758651
0.00666228961199522,1392,1284.899754549351
0.010076486505568027,2114,1277.963240493693
0.010232718661427498,2146,1209.5580027757962
0.011540825478732586,2419,1201.939599113591
0.011719677597284317,2457,1194.8386678604888
0.011752840131521225,2464,1181.7918968701026
0.011926067061722279,2501,1175.2925791420944
0.011997601948678493,2516,1168.8932110289472
0.012059931643307209,2529,1164.3408995263205
0.012885836884379387,2702,1110.6702953193162
0.012890338897705078,2703,1050.3064040753502
0.01292919460684061,2711,1047.8252517976873
0.013286498375236988,2787,1027.1396195687146
0.013531367294490337,2838,1010.7016922077904
0.01353626511991024,2839,1007.9650769899823
0.013545605354011059,2841,1005.738077742862
0.013936394825577736,2924,1000.9444192001447
0.01409098505973816,2956,980.9996206320196
0.014185572043061256,2974,977.7680395948456
0.0142470458522439,2986,844.4847780673485
0.014397497288882732,3014,826.2870157838616
0.014440568163990974,3023,826.2338057838475
0.014752487652003765,3088,803.585878768095
0.015078029595315456,3157,783.5759398547368
0.015980245545506477,3343,749.819749448153
0.016577147878706455,3465,745.8486252796188
0.016730140894651413,3496,743.9354472722591
0.017369959503412247,3623,740.4676173586784
0.017575056292116642,3665,737.5429697916267
0.019039636477828026,3965,735.8675361830965
0.020518820732831955,4266,730.2859868289828
0.021407916210591793,4441,727.3613392619311
0.021836362779140472,4531,710.5419594776417
