time_sec,E_budget,best_distance
0.00015575997531414032,1,1016.7634893043762
0.0011579450219869614,9,926.2765170099059
0.001875525340437889,15,896.5915221020266
0.010672654025256634,83,863.1373036922068
0.011507770977914333,90,816.1654313000246
0.012331097386777401,97,786.6815145269278
0.02110655326396227,165,783.7759279855081
0.022038351744413376,173,781.8672074737875
0.03124788124114275,245,742.2314828046752
0.03812608029693365,303,736.038390772436
0.12628821562975645,996,721.9293838492073
2.9672510605305433,22385,715.3687838756078
3.4176325695589185,25758,710.5419594776417
