time_sec,E_budget,best_distance
0.0,100,1623.8674215933822
0.0012734364718198776,200,1581.301078502832
0.0024880198761820793,300,1394.3319770508324
0.0037214821204543114,400,1267.0899854560716
0.00610573124140501,600,1223.6817259317236
0.007277298718690872,700,1143.0537634726531
0.008438325487077236,800,1082.4947880739885
0.010862158611416817,1000,1018.7461991795168
0.01436315942555666,1300,995.3596637392272
0.016786272637546062,1500,976.4161309936793
0.01795701216906309,1600,970.7083009564107
0.01918715611100197,1700,914.7648405701483
0.021590818651020527,1900,880.0183681192248
0.02396753616631031,2100,829.8196878837283
0.025109240785241127,2200,826.1197530149017
0.026295224204659462,2300,818.5943526213264
0.02975524216890335,2600,799.3697345544612
0.03440736513584852,3000,799.035753749272
0.04263908974826336,3700,782.2904516075056
0.0496565280482173,4300,763.5578938158566
0.0683924974873662,5900,752.762994080242
0.07781086955219507,6700,712.4441363085562
0.08963014744222164,7700,710.5419594776419
